X,Y,Z,Primary,Secondary
45.50000,5.50000,0.50000,-1.70879,0.20700
46.50000,5.50000,0.50000,-1.80550,0.01372
47.50000,5.50000,0.50000,-1.56618,-0.02750
48.50000,5.50000,0.50000,-1.61008,0.10055
49.50000,5.50000,0.50000,-1.74738,-0.19348
50.50000,5.50000,0.50000,-1.72708,-0.29313
51.50000,5.50000,0.50000,-1.42572,-0.26140
52.50000,5.50000,0.50000,-1.25148,-0.35055
53.50000,5.50000,0.50000,-1.11282,-0.23871
54.50000,5.50000,0.50000,-0.87610,-0.11055
55.50000,5.50000,0.50000,-0.89228,-0.03199
56.50000,5.50000,0.50000,-0.44297,0.36078
57.50000,5.50000,0.50000,-0.30234,0.50321
58.50000,5.50000,0.50000,-0.43074,0.50072
59.50000,5.50000,0.50000,-0.23989,0.36300
60.50000,5.50000,0.50000,-0.50854,0.12190
61.50000,5.50000,0.50000,-0.29636,0.24268
62.50000,5.50000,0.50000,-0.18321,0.37448
63.50000,5.50000,0.50000,-0.33564,0.37305
64.50000,5.50000,0.50000,-0.21176,0.45880
65.50000,5.50000,0.50000,0.16008,0.80239
66.50000,5.50000,0.50000,0.87159,1.14035
67.50000,5.50000,0.50000,1.52350,1.61718
68.50000,5.50000,0.50000,2.08753,2.01214
69.50000,5.50000,0.50000,1.62863,1.66160
70.50000,5.50000,0.50000,1.45667,1.32183
71.50000,5.50000,0.50000,1.96828,1.61232
72.50000,5.50000,0.50000,2.03552,1.67322
73.50000,5.50000,0.50000,1.64540,1.71137
74.50000,5.50000,0.50000,1.41959,1.69937
75.50000,5.50000,0.50000,1.44105,1.65452
76.50000,5.50000,0.50000,1.27383,1.51450
77.50000,5.50000,0.50000,1.51170,1.44907
78.50000,5.50000,0.50000,1.53187,1.52518
79.50000,5.50000,0.50000,1.89166,1.64060
80.50000,5.50000,0.50000,1.61898,1.53662
81.50000,5.50000,0.50000,1.39467,1.43097
82.50000,5.50000,0.50000,1.81987,1.73001
83.50000,5.50000,0.50000,2.14606,1.85550
84.50000,5.50000,0.50000,2.98658,2.20767
85.50000,5.50000,0.50000,2.98739,2.32375
86.50000,5.50000,0.50000,2.58229,2.39417
87.50000,5.50000,0.50000,2.35908,2.16910
88.50000,5.50000,0.50000,2.15404,2.09090
89.50000,5.50000,0.50000,1.96131,2.06998
90.50000,5.50000,0.50000,2.27768,1.92049
91.50000,5.50000,0.50000,2.22220,1.92285
92.50000,5.50000,0.50000,1.52293,1.47896
93.50000,5.50000,0.50000,1.45968,1.45992
94.50000,5.50000,0.50000,1.74202,1.58203
95.50000,5.50000,0.50000,1.14267,1.32434
96.50000,5.50000,0.50000,0.77670,1.31485
97.50000,5.50000,0.50000,0.34697,1.25334
98.50000,5.50000,0.50000,-0.00553,1.12132
99.50000,5.50000,0.50000,0.17266,1.56496
0.50000,6.50000,0.50000,1.54401,1.96992
1.50000,6.50000,0.50000,1.40193,1.77355
2.50000,6.50000,0.50000,1.23880,1.62912
3.50000,6.50000,0.50000,1.11930,1.48977
4.50000,6.50000,0.50000,0.89174,1.57328
5.50000,6.50000,0.50000,1.28924,1.67545
6.50000,6.50000,0.50000,1.33810,1.67132
7.50000,6.50000,0.50000,1.15909,1.41685
8.50000,6.50000,0.50000,1.10765,1.11556
9.50000,6.50000,0.50000,1.10324,0.94228
10.50000,6.50000,0.50000,1.32490,1.17040
11.50000,6.50000,0.50000,1.13585,0.94300
12.50000,6.50000,0.50000,1.09932,0.86193
13.50000,6.50000,0.50000,0.96239,0.70432
14.50000,6.50000,0.50000,0.52425,0.57883
15.50000,6.50000,0.50000,0.46537,0.53223
16.50000,6.50000,0.50000,0.14041,0.42525
17.50000,6.50000,0.50000,0.16698,0.26228
18.50000,6.50000,0.50000,-0.14632,0.03829
19.50000,6.50000,0.50000,-0.00361,-0.02258
20.50000,6.50000,0.50000,-0.10655,-0.08816
21.50000,6.50000,0.50000,0.04598,0.05636
22.50000,6.50000,0.50000,0.28742,0.38861
23.50000,6.50000,0.50000,0.14204,0.34355
24.50000,6.50000,0.50000,-0.05169,0.35236
25.50000,6.50000,0.50000,0.54556,0.61413
26.50000,6.50000,0.50000,0.81976,0.84054
27.50000,6.50000,0.50000,0.92703,0.73004
28.50000,6.50000,0.50000,0.75321,0.60021
29.50000,6.50000,0.50000,0.26420,0.65439
30.50000,6.50000,0.50000,-0.19959,0.60141
31.50000,6.50000,0.50000,-0.28772,0.78911
32.50000,6.50000,0.50000,-0.47192,0.73895
33.50000,6.50000,0.50000,-0.85939,0.62355
34.50000,6.50000,0.50000,-0.69620,0.72345
35.50000,6.50000,0.50000,-0.63592,0.43631
36.50000,6.50000,0.50000,-0.59260,0.33154
37.50000,6.50000,0.50000,-0.67272,0.31276
38.50000,6.50000,0.50000,-0.67185,0.35229
39.50000,6.50000,0.50000,-0.39033,0.74225
40.50000,6.50000,0.50000,-0.80288,0.35895
41.50000,6.50000,0.50000,-1.07743,0.43229
42.50000,6.50000,0.50000,-1.24023,0.28644
43.50000,6.50000,0.50000,-1.59655,0.24077
44.50000,6.50000,0.50000,-1.44006,0.11116
45.50000,6.50000,0.50000,-1.35430,0.09508
46.50000,6.50000,0.50000,-1.36943,0.08963
47.50000,6.50000,0.50000,-1.46337,0.10091
48.50000,6.50000,0.50000,-1.58488,-0.09106
49.50000,6.50000,0.50000,-1.71249,-0.10977
50.50000,6.50000,0.50000,-1.60356,-0.33415
51.50000,6.50000,0.50000,-0.90337,-0.00628
52.50000,6.50000,0.50000,-1.11660,-0.14841
53.50000,6.50000,0.50000,-0.81921,-0.07277
54.50000,6.50000,0.50000,-0.69068,-0.00014
55.50000,6.50000,0.50000,-0.69698,0.03602
56.50000,6.50000,0.50000,-0.30701,0.02316
57.50000,6.50000,0.50000,-0.06505,0.33464
58.50000,6.50000,0.50000,-0.54467,0.19391
59.50000,6.50000,0.50000,-0.34863,0.12467
60.50000,6.50000,0.50000,-0.60314,-0.11377
61.50000,6.50000,0.50000,-0.75437,0.04958
62.50000,6.50000,0.50000,-0.42719,0.19311
63.50000,6.50000,0.50000,-0.30700,0.32343
64.50000,6.50000,0.50000,-0.09230,0.27135
65.50000,6.50000,0.50000,-0.02319,0.39276
66.50000,6.50000,0.50000,0.26654,0.67424
67.50000,6.50000,0.50000,0.65107,1.02450
68.50000,6.50000,0.50000,0.85508,1.17023
69.50000,6.50000,0.50000,1.11349,1.29139
70.50000,6.50000,0.50000,1.07672,1.16703
71.50000,6.50000,0.50000,1.38077,1.49192
72.50000,6.50000,0.50000,1.03070,1.39099
73.50000,6.50000,0.50000,1.34259,1.41503
74.50000,6.50000,0.50000,1.52215,1.53160
75.50000,6.50000,0.50000,1.64431,1.77028
76.50000,6.50000,0.50000,1.64921,1.49342
77.50000,6.50000,0.50000,1.69369,1.59517
78.50000,6.50000,0.50000,1.77587,1.55980
79.50000,6.50000,0.50000,2.32061,1.78866
80.50000,6.50000,0.50000,2.58118,2.12377
81.50000,6.50000,0.50000,2.14870,1.88916
82.50000,6.50000,0.50000,2.15299,1.88420
83.50000,6.50000,0.50000,2.14927,1.90181
84.50000,6.50000,0.50000,2.30424,2.08316
85.50000,6.50000,0.50000,2.54316,2.22505
86.50000,6.50000,0.50000,2.29156,1.90455
87.50000,6.50000,0.50000,2.26109,1.80295
88.50000,6.50000,0.50000,2.36037,1.92185
89.50000,6.50000,0.50000,2.18491,1.96185
90.50000,6.50000,0.50000,1.94716,1.99692
91.50000,6.50000,0.50000,2.24327,2.10776
92.50000,6.50000,0.50000,1.36474,1.39264
93.50000,6.50000,0.50000,1.55299,1.22466
94.50000,6.50000,0.50000,1.53013,1.34167
95.50000,6.50000,0.50000,1.16664,1.31964
96.50000,6.50000,0.50000,0.85729,1.16696
97.50000,6.50000,0.50000,0.99416,1.28367
98.50000,6.50000,0.50000,0.86594,1.29809
99.50000,6.50000,0.50000,0.98285,1.66717
0.50000,7.50000,0.50000,2.06007,1.94517
1.50000,7.50000,0.50000,2.00171,1.58479
2.50000,7.50000,0.50000,1.77256,1.31432
3.50000,7.50000,0.50000,1.34770,1.28793
4.50000,7.50000,0.50000,1.45447,1.31708
5.50000,7.50000,0.50000,1.54364,1.46318
6.50000,7.50000,0.50000,1.11131,1.37813
7.50000,7.50000,0.50000,1.31515,1.27302
8.50000,7.50000,0.50000,1.19768,1.14158
9.50000,7.50000,0.50000,1.02808,0.81461
10.50000,7.50000,0.50000,0.98102,1.01266
11.50000,7.50000,0.50000,1.07091,0.72200
12.50000,7.50000,0.50000,0.91356,0.55815
13.50000,7.50000,0.50000,1.17774,0.80855
14.50000,7.50000,0.50000,0.99761,0.77484
15.50000,7.50000,0.50000,0.79644,0.49387
16.50000,7.50000,0.50000,0.32833,0.19193
17.50000,7.50000,0.50000,0.34059,0.24170
18.50000,7.50000,0.50000,0.66162,0.28005
19.50000,7.50000,0.50000,0.58223,0.29968
20.50000,7.50000,0.50000,0.33380,0.04011
21.50000,7.50000,0.50000,0.39145,0.28640
22.50000,7.50000,0.50000,0.63940,0.36636
23.50000,7.50000,0.50000,0.43624,0.29626
24.50000,7.50000,0.50000,0.17627,0.19316
25.50000,7.50000,0.50000,0.28424,0.34693
26.50000,7.50000,0.50000,0.66278,0.82726
27.50000,7.50000,0.50000,0.89425,0.93255
28.50000,7.50000,0.50000,0.77120,0.70025
29.50000,7.50000,0.50000,0.35956,0.41056
30.50000,7.50000,0.50000,0.45961,0.55283
31.50000,7.50000,0.50000,-0.48159,0.43080
32.50000,7.50000,0.50000,-0.38753,0.64009
33.50000,7.50000,0.50000,-1.05574,0.38351
34.50000,7.50000,0.50000,-0.96007,0.47325
35.50000,7.50000,0.50000,-1.01641,0.50046
36.50000,7.50000,0.50000,-1.27207,0.05935
37.50000,7.50000,0.50000,-0.78587,0.25836
38.50000,7.50000,0.50000,-0.70224,0.23116
39.50000,7.50000,0.50000,-0.84382,0.42128
40.50000,7.50000,0.50000,-1.23175,0.40267
41.50000,7.50000,0.50000,-1.43683,0.37745
42.50000,7.50000,0.50000,-1.62101,0.32487
43.50000,7.50000,0.50000,-1.38725,0.45536
44.50000,7.50000,0.50000,-1.35621,0.07581
45.50000,7.50000,0.50000,-1.41540,-0.16187
46.50000,7.50000,0.50000,-0.88454,0.05101
47.50000,7.50000,0.50000,-1.39758,0.07712
48.50000,7.50000,0.50000,-1.52285,-0.03393
49.50000,7.50000,0.50000,-1.34357,0.03432
50.50000,7.50000,0.50000,-1.31299,0.14429
51.50000,7.50000,0.50000,-1.39252,0.02077
52.50000,7.50000,0.50000,-1.12560,0.15160
53.50000,7.50000,0.50000,-0.81371,0.05119
54.50000,7.50000,0.50000,-0.36054,0.39716
55.50000,7.50000,0.50000,-0.63271,-0.10979
56.50000,7.50000,0.50000,-0.83549,-0.04075
57.50000,7.50000,0.50000,-0.92445,-0.17490
58.50000,7.50000,0.50000,-0.71138,-0.18471
59.50000,7.50000,0.50000,-0.64716,-0.11458
60.50000,7.50000,0.50000,-0.64716,-0.21207
61.50000,7.50000,0.50000,-0.37916,-0.14612
62.50000,7.50000,0.50000,-0.73310,-0.22444
63.50000,7.50000,0.50000,-0.26767,-0.11392
64.50000,7.50000,0.50000,0.01350,0.13503
65.50000,7.50000,0.50000,0.02825,0.25241
66.50000,7.50000,0.50000,0.71339,0.71095
67.50000,7.50000,0.50000,0.71859,0.76738
68.50000,7.50000,0.50000,0.77492,0.95689
69.50000,7.50000,0.50000,0.96785,1.19994
70.50000,7.50000,0.50000,0.32823,0.82342
71.50000,7.50000,0.50000,0.51150,0.94467
72.50000,7.50000,0.50000,0.78249,1.11475
73.50000,7.50000,0.50000,1.01138,1.08304
74.50000,7.50000,0.50000,1.40110,1.29464
75.50000,7.50000,0.50000,1.79709,1.35295
76.50000,7.50000,0.50000,2.03397,1.59782
77.50000,7.50000,0.50000,1.85000,1.71215
78.50000,7.50000,0.50000,1.83615,1.41747
79.50000,7.50000,0.50000,1.83494,1.82679
80.50000,7.50000,0.50000,2.36167,1.95806
81.50000,7.50000,0.50000,2.47638,2.04467
82.50000,7.50000,0.50000,2.06568,1.95588
83.50000,7.50000,0.50000,2.35296,2.22814
84.50000,7.50000,0.50000,2.24294,1.98976
85.50000,7.50000,0.50000,2.53956,2.09669
86.50000,7.50000,0.50000,2.49223,2.07653
87.50000,7.50000,0.50000,2.20540,2.01933
88.50000,7.50000,0.50000,2.41694,2.09341
89.50000,7.50000,0.50000,2.42974,2.26453
90.50000,7.50000,0.50000,1.72801,1.89587
91.50000,7.50000,0.50000,1.43024,1.65458
92.50000,7.50000,0.50000,1.63223,1.74513
93.50000,7.50000,0.50000,2.03484,1.85787
94.50000,7.50000,0.50000,1.34209,1.71655
95.50000,7.50000,0.50000,1.49265,1.70644
96.50000,7.50000,0.50000,1.47905,1.89696
97.50000,7.50000,0.50000,1.24181,1.66857
98.50000,7.50000,0.50000,0.76476,1.73454
99.50000,7.50000,0.50000,0.72017,1.62858
0.50000,8.50000,0.50000,1.78714,1.50770
1.50000,8.50000,0.50000,2.16858,1.64163
2.50000,8.50000,0.50000,1.55332,1.23199
3.50000,8.50000,0.50000,1.70243,1.37006
4.50000,8.50000,0.50000,1.71517,1.48885
5.50000,8.50000,0.50000,1.70765,1.43165
6.50000,8.50000,0.50000,1.33925,1.01723
7.50000,8.50000,0.50000,0.99551,1.00365
8.50000,8.50000,0.50000,0.52084,0.69303
9.50000,8.50000,0.50000,1.15921,1.20028
10.50000,8.50000,0.50000,1.29477,0.98558
11.50000,8.50000,0.50000,0.84206,0.65937
12.50000,8.50000,0.50000,1.38274,0.70678
13.50000,8.50000,0.50000,1.37598,0.59755
14.50000,8.50000,0.50000,1.33373,0.55889
15.50000,8.50000,0.50000,0.81704,0.59981
16.50000,8.50000,0.50000,0.69346,0.42936
17.50000,8.50000,0.50000,0.30740,0.21295
18.50000,8.50000,0.50000,0.00397,0.24475
19.50000,8.50000,0.50000,0.31549,0.53632
20.50000,8.50000,0.50000,0.23988,0.43425
21.50000,8.50000,0.50000,0.33298,0.24119
22.50000,8.50000,0.50000,0.43451,0.42734
23.50000,8.50000,0.50000,0.14102,-0.05387
24.50000,8.50000,0.50000,0.22135,0.06853
25.50000,8.50000,0.50000,0.09333,0.17631
26.50000,8.50000,0.50000,0.10797,0.44718
27.50000,8.50000,0.50000,0.67824,0.56643
28.50000,8.50000,0.50000,0.39191,0.66844
29.50000,8.50000,0.50000,0.33996,0.42923
30.50000,8.50000,0.50000,1.00364,0.65059
31.50000,8.50000,0.50000,0.23331,0.49954
32.50000,8.50000,0.50000,-0.53132,0.32200
33.50000,8.50000,0.50000,-0.71820,0.48873
34.50000,8.50000,0.50000,-1.18782,0.28360
35.50000,8.50000,0.50000,-1.12193,0.11409
36.50000,8.50000,0.50000,-1.26757,0.15303
37.50000,8.50000,0.50000,-1.77184,-0.10363
38.50000,8.50000,0.50000,-1.86115,0.02371
39.50000,8.50000,0.50000,-1.63571,0.29043
40.50000,8.50000,0.50000,-1.34916,0.33819
41.50000,8.50000,0.50000,-1.62364,0.27513
42.50000,8.50000,0.50000,-1.47908,0.22767
43.50000,8.50000,0.50000,-1.35831,0.25409
44.50000,8.50000,0.50000,-1.51712,0.01506
45.50000,8.50000,0.50000,-1.65528,0.06783
46.50000,8.50000,0.50000,-1.77970,0.13779
47.50000,8.50000,0.50000,-1.09698,0.30665
48.50000,8.50000,0.50000,-0.97381,0.26073
49.50000,8.50000,0.50000,-1.04605,0.39901
50.50000,8.50000,0.50000,-1.63855,0.26805
51.50000,8.50000,0.50000,-2.06041,-0.29190
52.50000,8.50000,0.50000,-1.80689,-0.44441
53.50000,8.50000,0.50000,-1.33620,-0.25490
54.50000,8.50000,0.50000,-1.02665,-0.32531
55.50000,8.50000,0.50000,-1.16447,-0.34874
56.50000,8.50000,0.50000,-0.98447,-0.47878
57.50000,8.50000,0.50000,-0.91446,-0.50610
58.50000,8.50000,0.50000,-0.90588,-0.37644
59.50000,8.50000,0.50000,-0.85381,-0.34478
60.50000,8.50000,0.50000,-0.47554,-0.22338
61.50000,8.50000,0.50000,-0.30074,-0.06203
62.50000,8.50000,0.50000,-0.42229,-0.02541
63.50000,8.50000,0.50000,-0.40285,0.01039
64.50000,8.50000,0.50000,-0.20214,-0.21421
65.50000,8.50000,0.50000,-0.09943,-0.16172
66.50000,8.50000,0.50000,0.05725,0.30339
67.50000,8.50000,0.50000,0.00550,0.53764
68.50000,8.50000,0.50000,0.61600,0.94201
69.50000,8.50000,0.50000,0.77294,1.05082
70.50000,8.50000,0.50000,0.43408,0.78401
71.50000,8.50000,0.50000,0.82097,0.88791
72.50000,8.50000,0.50000,1.00451,1.02603
73.50000,8.50000,0.50000,1.35099,1.32267
74.50000,8.50000,0.50000,1.32429,1.05533
75.50000,8.50000,0.50000,1.74077,1.18621
76.50000,8.50000,0.50000,2.17869,1.70660
77.50000,8.50000,0.50000,1.95985,1.73127
78.50000,8.50000,0.50000,1.90128,1.68036
79.50000,8.50000,0.50000,2.18801,1.92083
80.50000,8.50000,0.50000,1.98576,1.77986
81.50000,8.50000,0.50000,2.07752,1.97562
82.50000,8.50000,0.50000,2.03903,1.89181
83.50000,8.50000,0.50000,2.01800,1.78723
84.50000,8.50000,0.50000,2.06983,1.91878
85.50000,8.50000,0.50000,2.29102,1.83817
86.50000,8.50000,0.50000,2.05841,1.95519
87.50000,8.50000,0.50000,2.21088,2.02693
88.50000,8.50000,0.50000,2.20465,2.13240
89.50000,8.50000,0.50000,2.19502,2.25876
90.50000,8.50000,0.50000,2.27004,2.01829
91.50000,8.50000,0.50000,1.88415,1.82807
92.50000,8.50000,0.50000,1.52639,1.79348
93.50000,8.50000,0.50000,1.78085,1.96640
94.50000,8.50000,0.50000,1.58011,1.67674
95.50000,8.50000,0.50000,1.67146,1.43588
96.50000,8.50000,0.50000,1.47268,1.38530
97.50000,8.50000,0.50000,1.39503,1.60230
98.50000,8.50000,0.50000,1.43368,1.90426
99.50000,8.50000,0.50000,0.96902,1.78582
0.50000,9.50000,0.50000,1.73399,1.68722
1.50000,9.50000,0.50000,1.75918,1.54552
2.50000,9.50000,0.50000,1.78279,1.38181
3.50000,9.50000,0.50000,1.61489,1.39472
4.50000,9.50000,0.50000,1.85675,1.53281
5.50000,9.50000,0.50000,1.28086,1.20836
6.50000,9.50000,0.50000,1.05286,0.92048
7.50000,9.50000,0.50000,0.94237,0.95425
8.50000,9.50000,0.50000,1.36316,1.11400
9.50000,9.50000,0.50000,1.23444,0.88708
10.50000,9.50000,0.50000,0.99858,0.73320
11.50000,9.50000,0.50000,1.55419,0.79948
12.50000,9.50000,0.50000,1.19689,0.65074
13.50000,9.50000,0.50000,1.04372,0.44832
14.50000,9.50000,0.50000,1.16734,0.45979
15.50000,9.50000,0.50000,0.68187,0.28035
16.50000,9.50000,0.50000,0.59902,0.48955
17.50000,9.50000,0.50000,0.43848,0.38721
18.50000,9.50000,0.50000,0.40567,0.45241
19.50000,9.50000,0.50000,0.28053,0.36032
20.50000,9.50000,0.50000,0.01176,0.15348
21.50000,9.50000,0.50000,-0.17565,-0.10717
22.50000,9.50000,0.50000,0.06128,0.24613
23.50000,9.50000,0.50000,-0.11203,-0.06006
24.50000,9.50000,0.50000,0.00267,0.00876
25.50000,9.50000,0.50000,0.40545,0.35261
26.50000,9.50000,0.50000,0.70710,0.49994
27.50000,9.50000,0.50000,0.55331,0.45354
28.50000,9.50000,0.50000,0.33699,0.31487
29.50000,9.50000,0.50000,0.56615,0.35292
30.50000,9.50000,0.50000,0.05023,0.33136
31.50000,9.50000,0.50000,-0.18416,0.41568
32.50000,9.50000,0.50000,-0.59077,0.29107
33.50000,9.50000,0.50000,-0.98236,0.11477
34.50000,9.50000,0.50000,-0.99559,0.21102
35.50000,9.50000,0.50000,-1.08388,0.38367
36.50000,9.50000,0.50000,-0.96222,0.64602
37.50000,9.50000,0.50000,-1.31057,0.32083
38.50000,9.50000,0.50000,-1.86049,-0.14668
39.50000,9.50000,0.50000,-1.76683,-0.00310
40.50000,9.50000,0.50000,-1.65681,0.19196
41.50000,9.50000,0.50000,-1.77168,0.15132
42.50000,9.50000,0.50000,-1.86670,0.06479
43.50000,9.50000,0.50000,-1.88593,0.14454
44.50000,9.50000,0.50000,-1.57057,0.17168
45.50000,9.50000,0.50000,-1.77200,0.27972
46.50000,9.50000,0.50000,-1.99280,0.16942
47.50000,9.50000,0.50000,-1.43043,0.55968
48.50000,9.50000,0.50000,-1.20231,0.52888
49.50000,9.50000,0.50000,-1.42425,0.42980
50.50000,9.50000,0.50000,-2.04219,0.19188
51.50000,9.50000,0.50000,-2.49040,-0.20362
52.50000,9.50000,0.50000,-2.57184,-0.39770
53.50000,9.50000,0.50000,-2.47687,-0.35960
54.50000,9.50000,0.50000,-1.96095,-0.22451
55.50000,9.50000,0.50000,-1.45138,-0.16990
56.50000,9.50000,0.50000,-1.40335,-0.37740
57.50000,9.50000,0.50000,-1.44978,-0.79634
58.50000,9.50000,0.50000,-1.19170,-0.55006
59.50000,9.50000,0.50000,-0.97640,-0.43114
60.50000,9.50000,0.50000,-0.96738,-0.31642
61.50000,9.50000,0.50000,-0.71072,-0.60530
62.50000,9.50000,0.50000,-0.35115,-0.49695
63.50000,9.50000,0.50000,-0.19174,-0.31407
64.50000,9.50000,0.50000,0.24629,-0.04958
65.50000,9.50000,0.50000,0.20539,0.19515
66.50000,9.50000,0.50000,0.25363,0.31104
67.50000,9.50000,0.50000,0.28641,0.24150
68.50000,9.50000,0.50000,0.44002,0.36641
69.50000,9.50000,0.50000,-0.13432,0.18153
70.50000,9.50000,0.50000,0.20079,0.25433
71.50000,9.50000,0.50000,0.69124,0.40157
72.50000,9.50000,0.50000,0.75108,0.47409
73.50000,9.50000,0.50000,1.06657,0.87198
74.50000,9.50000,0.50000,0.94323,0.89381
75.50000,9.50000,0.50000,1.44224,1.26589
76.50000,9.50000,0.50000,1.63388,1.10406
77.50000,9.50000,0.50000,1.87693,1.03232
78.50000,9.50000,0.50000,1.38250,0.91737
79.50000,9.50000,0.50000,1.54300,1.22492
80.50000,9.50000,0.50000,1.91143,1.62589
81.50000,9.50000,0.50000,1.73257,1.56927
82.50000,9.50000,0.50000,1.74608,1.42233
83.50000,9.50000,0.50000,1.91154,1.45636
84.50000,9.50000,0.50000,2.21622,1.76052
85.50000,9.50000,0.50000,1.75369,1.54414
86.50000,9.50000,0.50000,1.64589,1.67771
87.50000,9.50000,0.50000,1.56185,1.57247
88.50000,9.50000,0.50000,1.82253,1.87017
89.50000,9.50000,0.50000,2.04882,1.83264
90.50000,9.50000,0.50000,2.14170,1.83475
91.50000,9.50000,0.50000,1.49992,1.74532
92.50000,9.50000,0.50000,1.34537,1.74298
93.50000,9.50000,0.50000,1.02640,1.37319
94.50000,9.50000,0.50000,1.47000,1.55713
95.50000,9.50000,0.50000,1.54542,1.44823
96.50000,9.50000,0.50000,1.48177,1.28544
97.50000,9.50000,0.50000,1.28559,1.34772
98.50000,9.50000,0.50000,0.72001,1.10395
99.50000,9.50000,0.50000,0.50940,1.12220
0.50000,10.50000,0.50000,1.64299,1.42846
1.50000,10.50000,0.50000,1.64811,1.36538
2.50000,10.50000,0.50000,1.51715,1.06978
3.50000,10.50000,0.50000,1.62363,1.04900
4.50000,10.50000,0.50000,1.26528,0.84345
5.50000,10.50000,0.50000,1.32789,0.92994
6.50000,10.50000,0.50000,1.37582,0.86467
7.50000,10.50000,0.50000,0.75785,0.58878
8.50000,10.50000,0.50000,0.83698,0.63016
9.50000,10.50000,0.50000,1.47009,0.95145
10.50000,10.50000,0.50000,1.37979,0.73985
11.50000,10.50000,0.50000,1.42536,0.63331
12.50000,10.50000,0.50000,1.02939,0.43216
13.50000,10.50000,0.50000,1.13685,0.36504
14.50000,10.50000,0.50000,0.74482,0.31543
15.50000,10.50000,0.50000,0.52053,0.31870
16.50000,10.50000,0.50000,0.10425,0.21641
17.50000,10.50000,0.50000,0.06635,0.27567
18.50000,10.50000,0.50000,0.20003,0.43391
19.50000,10.50000,0.50000,0.24859,0.24195
20.50000,10.50000,0.50000,0.05501,0.27160
21.50000,10.50000,0.50000,0.23902,0.22171
22.50000,10.50000,0.50000,0.01999,0.28477
23.50000,10.50000,0.50000,-0.05875,0.11391
24.50000,10.50000,0.50000,0.24815,0.05862
25.50000,10.50000,0.50000,0.39314,0.24143
26.50000,10.50000,0.50000,0.32926,0.41580
27.50000,10.50000,0.50000,0.59133,0.41589
28.50000,10.50000,0.50000,0.12774,0.15670
29.50000,10.50000,0.50000,-0.17552,0.25535
30.50000,10.50000,0.50000,-0.26369,0.35642
31.50000,10.50000,0.50000,-0.39013,0.40973
32.50000,10.50000,0.50000,-0.60338,0.19195
33.50000,10.50000,0.50000,-0.55881,0.38398
34.50000,10.50000,0.50000,-0.72022,0.36124
35.50000,10.50000,0.50000,-0.83367,0.39295
36.50000,10.50000,0.50000,-0.52653,0.51676
37.50000,10.50000,0.50000,-0.69775,0.51395
38.50000,10.50000,0.50000,-0.82370,0.39711
39.50000,10.50000,0.50000,-1.40253,0.00194
40.50000,10.50000,0.50000,-1.93687,-0.11634
41.50000,10.50000,0.50000,-1.85005,-0.08387
42.50000,10.50000,0.50000,-1.55391,0.27016
43.50000,10.50000,0.50000,-1.45331,0.24876
44.50000,10.50000,0.50000,-1.75429,0.24161
45.50000,10.50000,0.50000,-1.50113,0.20501
46.50000,10.50000,0.50000,-1.38757,0.41201
47.50000,10.50000,0.50000,-1.52339,0.40396
48.50000,10.50000,0.50000,-1.56221,0.26044
49.50000,10.50000,0.50000,-2.04058,-0.13651
50.50000,10.50000,0.50000,-2.43578,-0.65894
51.50000,10.50000,0.50000,-2.83270,-0.72426
52.50000,10.50000,0.50000,-2.47827,-0.41913
53.50000,10.50000,0.50000,-2.35161,-0.35340
54.50000,10.50000,0.50000,-2.20442,-0.35340
55.50000,10.50000,0.50000,-1.82958,-0.37486
56.50000,10.50000,0.50000,-1.79937,-0.50861
57.50000,10.50000,0.50000,-1.77074,-0.66592
58.50000,10.50000,0.50000,-1.66530,-0.67867
59.50000,10.50000,0.50000,-1.43554,-0.70152
60.50000,10.50000,0.50000,-0.96089,-0.40550
61.50000,10.50000,0.50000,-0.89508,-0.47887
62.50000,10.50000,0.50000,-0.81323,-0.44047
63.50000,10.50000,0.50000,-0.78382,-0.64827
64.50000,10.50000,0.50000,-0.40176,-0.28589
65.50000,10.50000,0.50000,-0.31263,-0.13719
66.50000,10.50000,0.50000,-0.33559,-0.13510
67.50000,10.50000,0.50000,0.08306,0.05462
68.50000,10.50000,0.50000,0.05157,0.12152
69.50000,10.50000,0.50000,0.32015,0.18250
70.50000,10.50000,0.50000,0.16135,-0.19160
71.50000,10.50000,0.50000,0.03541,-0.27453
72.50000,10.50000,0.50000,0.04183,-0.25866
73.50000,10.50000,0.50000,0.90079,0.52587
74.50000,10.50000,0.50000,1.77279,0.98539
75.50000,10.50000,0.50000,1.18653,0.80181
76.50000,10.50000,0.50000,0.90834,0.49908
77.50000,10.50000,0.50000,0.78814,0.39738
78.50000,10.50000,0.50000,1.06614,0.51269
79.50000,10.50000,0.50000,1.28778,0.48212
80.50000,10.50000,0.50000,1.00420,0.50986
81.50000,10.50000,0.50000,1.68115,0.83880
82.50000,10.50000,0.50000,1.54044,0.64994
